,count,freq
solnit,1,0.0009871668311944718
lieu,3,0.0029615004935834156
diversion,1,0.0009871668311944718
dimlylit,1,0.0009871668311944718
stuffy,3,0.0029615004935834156
publicized,2,0.0019743336623889436
lawyers,1,0.0009871668311944718
cow,1,0.0009871668311944718
groundedso,1,0.0009871668311944718
preference,19,0.018756169792694965
faculty,5,0.004935834155972359
biscuits,3,0.0029615004935834156
unintentional,2,0.0019743336623889436
straighter,1,0.0009871668311944718
reckon,1,0.0009871668311944718
forefinger,1,0.0009871668311944718
curb,16,0.01579466929911155
exclaimed,1,0.0009871668311944718
thereof,3,0.0029615004935834156
meet,95,0.09378084896347483
cherished,3,0.0029615004935834156
greatgrandfather,1,0.0009871668311944718
rune,1,0.0009871668311944718
exposure,44,0.04343534057255676
rallied,1,0.0009871668311944718
chomped,1,0.0009871668311944718
sparingly,3,0.0029615004935834156
housei,1,0.0009871668311944718
seating,1,0.0009871668311944718
sociallyby,1,0.0009871668311944718
strengthening,13,0.012833168805528134
entertain,7,0.006910167818361303
examination,3,0.0029615004935834156
unwell,1,0.0009871668311944718
wisconsin,2,0.0019743336623889436
rdgetelementbyidproot,1,0.0009871668311944718
flowery,2,0.0019743336623889436
applied,22,0.02171767028627838
brighteyed,3,0.0029615004935834156
skipped,3,0.0029615004935834156
sleepers,4,0.003948667324777887
salvatore,1,0.0009871668311944718
bathtub,3,0.0029615004935834156
eightweek,3,0.0029615004935834156
improvisation,2,0.0019743336623889436
platters,1,0.0009871668311944718
bristles,1,0.0009871668311944718
interactionstwitter,1,0.0009871668311944718
faltered,2,0.0019743336623889436
provoke,3,0.0029615004935834156
flipflops,3,0.0029615004935834156
loudspeaker,1,0.0009871668311944718
forgiveness,17,0.01678183613030602
counsels,1,0.0009871668311944718
spontaneous,13,0.012833168805528134
swept,10,0.009871668311944718
hint,7,0.006910167818361303
hiccups,1,0.0009871668311944718
lesson,41,0.040473840078973346
alongside,29,0.028627838104639685
sedentary,7,0.006910167818361303
comments,32,0.0315893385982231
fortunately,15,0.014807502467917079
breads,1,0.0009871668311944718
reichelt,1,0.0009871668311944718
deceased,6,0.005923000987166831
brothers,25,0.024679170779861797
habituate,1,0.0009871668311944718
unaffiliated,1,0.0009871668311944718
refreshed,12,0.011846001974333662
irresponsible,4,0.003948667324777887
perceptions,10,0.009871668311944718
inhabit,5,0.004935834155972359
diamonds,1,0.0009871668311944718
disinfecting,1,0.0009871668311944718
connecting,26,0.02566633761105627
bladder,2,0.0019743336623889436
palm,7,0.006910167818361303
doka,3,0.0029615004935834156
perfume,7,0.006910167818361303
isthen,1,0.0009871668311944718
allocate,5,0.004935834155972359
hospital,74,0.07305034550839092
tightens,3,0.0029615004935834156
cite,1,0.0009871668311944718
negatives,4,0.003948667324777887
systemic,4,0.003948667324777887
croatian,1,0.0009871668311944718
decisionseach,1,0.0009871668311944718
chartered,2,0.0019743336623889436
watches,7,0.006910167818361303
catalog,2,0.0019743336623889436
tenfoot,1,0.0009871668311944718
servings,2,0.0019743336623889436
carriageto,1,0.0009871668311944718
doubleblinded,1,0.0009871668311944718
buggywielding,1,0.0009871668311944718
signal,31,0.03060217176702863
energized,18,0.017769002961500493
advancement,2,0.0019743336623889436
pivotal,6,0.005923000987166831
milliseconds,1,0.0009871668311944718
flip,20,0.019743336623889437
foisted,1,0.0009871668311944718
againisnt,1,0.0009871668311944718
orders,4,0.003948667324777887
eitheror,1,0.0009871668311944718
defined,32,0.0315893385982231
dominated,3,0.0029615004935834156
cooperate,6,0.005923000987166831
bemoan,2,0.0019743336623889436
toffee,1,0.0009871668311944718
fields,10,0.009871668311944718
beverages,1,0.0009871668311944718
yackle,2,0.0019743336623889436
benadum,1,0.0009871668311944718
highs,6,0.005923000987166831
hooky,1,0.0009871668311944718
countless,26,0.02566633761105627
compounded,7,0.006910167818361303
fitspo,1,0.0009871668311944718
lastresort,1,0.0009871668311944718
musicand,1,0.0009871668311944718
umbrellas,1,0.0009871668311944718
butterflylike,1,0.0009871668311944718
slings,1,0.0009871668311944718
publisher,1,0.0009871668311944718
anticipating,7,0.006910167818361303
soundcloud,26,0.02566633761105627
cuddling,7,0.006910167818361303
taxes,3,0.0029615004935834156
jerrys,2,0.0019743336623889436
pandyp,1,0.0009871668311944718
unselfish,2,0.0019743336623889436
kristina,1,0.0009871668311944718
forestry,1,0.0009871668311944718
letters,18,0.017769002961500493
edgetelementbyidi,1,0.0009871668311944718
vowed,4,0.003948667324777887
crushed,10,0.009871668311944718
responsibilities,27,0.02665350444225074
sturdier,1,0.0009871668311944718
deskmates,1,0.0009871668311944718
sea,18,0.017769002961500493
telecommuters,1,0.0009871668311944718
cubicles,2,0.0019743336623889436
modeling,5,0.004935834155972359
drawbacks,2,0.0019743336623889436
knuckles,5,0.004935834155972359
hiphops,2,0.0019743336623889436
periphery,3,0.0029615004935834156
rave,1,0.0009871668311944718
brailsford,4,0.003948667324777887
forgot,18,0.017769002961500493
timeyou,1,0.0009871668311944718
ripple,5,0.004935834155972359
recalled,4,0.003948667324777887
irrespective,3,0.0029615004935834156
providers,4,0.003948667324777887
diaper,1,0.0009871668311944718
like,2227,2.198420533070089
nepal,4,0.003948667324777887
dimmed,1,0.0009871668311944718
counselingeven,1,0.0009871668311944718
withholds,1,0.0009871668311944718
slick,1,0.0009871668311944718
confinement,2,0.0019743336623889436
sprawled,3,0.0029615004935834156
enrolled,6,0.005923000987166831
property,8,0.007897334649555774
concealed,1,0.0009871668311944718
misty,1,0.0009871668311944718
groomer,1,0.0009871668311944718
fourteener,1,0.0009871668311944718
gamechanging,1,0.0009871668311944718
identifies,1,0.0009871668311944718
multitask,9,0.008884501480750246
takemins,2,0.0019743336623889436
cloaked,1,0.0009871668311944718
psychologically,6,0.005923000987166831
enhancer,1,0.0009871668311944718
neurotransmitter,5,0.004935834155972359
rearing,1,0.0009871668311944718
blogger,8,0.007897334649555774
necessity,9,0.008884501480750246
storyteller,6,0.005923000987166831
connects,8,0.007897334649555774
patterns,112,0.11056268509378085
outliers,3,0.0029615004935834156
tumbled,3,0.0029615004935834156
way,1337,1.319842053307009
someday,7,0.006910167818361303
meditationeven,1,0.0009871668311944718
talks,16,0.01579466929911155
encompassed,1,0.0009871668311944718
voiceover,1,0.0009871668311944718
savor,12,0.011846001974333662
single,181,0.17867719644619942
cardiac,10,0.009871668311944718
wavelength,2,0.0019743336623889436
brownies,3,0.0029615004935834156
brag,2,0.0019743336623889436
lucas,1,0.0009871668311944718
engage,87,0.08588351431391905
paul,14,0.013820335636722606
unmet,6,0.005923000987166831
consists,6,0.005923000987166831
heartbreakingly,1,0.0009871668311944718
deepseated,3,0.0029615004935834156
threequarters,4,0.003948667324777887
spinning,5,0.004935834155972359
imposing,1,0.0009871668311944718
oolong,2,0.0019743336623889436
twostage,2,0.0019743336623889436
notes,93,0.09180651530108588
hansel,1,0.0009871668311944718
rented,5,0.004935834155972359
dispenses,1,0.0009871668311944718
refuse,8,0.007897334649555774
overwired,1,0.0009871668311944718
waxed,1,0.0009871668311944718
indicating,2,0.0019743336623889436
lightup,1,0.0009871668311944718
unleashed,4,0.003948667324777887
biased,2,0.0019743336623889436
ctfar,1,0.0009871668311944718
gulping,1,0.0009871668311944718
worthiness,4,0.003948667324777887
criminal,1,0.0009871668311944718
forgive,22,0.02171767028627838
convention,1,0.0009871668311944718
centuriesold,2,0.0019743336623889436
instilled,2,0.0019743336623889436
flows,1,0.0009871668311944718
intercept,2,0.0019743336623889436
dreamer,2,0.0019743336623889436
permission,25,0.024679170779861797
vincent,2,0.0019743336623889436
peoplei,1,0.0009871668311944718
overhear,2,0.0019743336623889436
maron,1,0.0009871668311944718
considerably,1,0.0009871668311944718
dates,31,0.03060217176702863
drag,7,0.006910167818361303
prescribes,2,0.0019743336623889436
divided,4,0.003948667324777887
dopaminethe,3,0.0029615004935834156
explicable,1,0.0009871668311944718
momentsthe,1,0.0009871668311944718
vocalize,1,0.0009871668311944718
oxygencarrying,1,0.0009871668311944718
beans,1,0.0009871668311944718
rehearsals,1,0.0009871668311944718
hollywoods,1,0.0009871668311944718
morningjust,2,0.0019743336623889436
failureor,1,0.0009871668311944718
coworking,5,0.004935834155972359
extinguish,1,0.0009871668311944718
busyness,16,0.01579466929911155
ratio,4,0.003948667324777887
oed,1,0.0009871668311944718
grew,57,0.0562685093780849
unc,3,0.0029615004935834156
alwaysconnected,1,0.0009871668311944718
critically,4,0.003948667324777887
melee,1,0.0009871668311944718
ongoing,53,0.05231984205330701
jostled,2,0.0019743336623889436
duncan,1,0.0009871668311944718
lot,400,0.39486673247778875
savior,1,0.0009871668311944718
unofficial,1,0.0009871668311944718
participates,1,0.0009871668311944718
ignite,3,0.0029615004935834156
cleanly,1,0.0009871668311944718
spurred,3,0.0029615004935834156
painrelated,5,0.004935834155972359
pyramids,1,0.0009871668311944718
slam,1,0.0009871668311944718
injure,3,0.0029615004935834156
illusion,11,0.01085883514313919
toothis,1,0.0009871668311944718
dancespecific,1,0.0009871668311944718
gorging,1,0.0009871668311944718
educators,7,0.006910167818361303
homes,19,0.018756169792694965
ratios,1,0.0009871668311944718
panoramic,1,0.0009871668311944718
eggwhile,1,0.0009871668311944718
lengthened,1,0.0009871668311944718
spritzer,1,0.0009871668311944718
hammer,1,0.0009871668311944718
skipping,6,0.005923000987166831
percolate,2,0.0019743336623889436
quintile,1,0.0009871668311944718
dragging,5,0.004935834155972359
synestheteseven,1,0.0009871668311944718
heinous,1,0.0009871668311944718
audioguided,4,0.003948667324777887
optimizing,3,0.0029615004935834156
admitted,11,0.01085883514313919
adversity,16,0.01579466929911155
barrage,6,0.005923000987166831
aerobic,12,0.011846001974333662
traces,1,0.0009871668311944718
crf,1,0.0009871668311944718
bigcommerce,1,0.0009871668311944718
actionable,8,0.007897334649555774
html,1,0.0009871668311944718
megs,1,0.0009871668311944718
lie,48,0.04738400789733465
goto,9,0.008884501480750246
decorative,1,0.0009871668311944718
filtered,7,0.006910167818361303
grittinessactually,1,0.0009871668311944718
container,3,0.0029615004935834156
sweep,4,0.003948667324777887
profile,9,0.008884501480750246
declares,1,0.0009871668311944718
hadnt,61,0.060217176702862786
germs,5,0.004935834155972359
defenders,1,0.0009871668311944718
mongolia,1,0.0009871668311944718
initial,35,0.034550839091806514
painstaking,2,0.0019743336623889436
throughlines,1,0.0009871668311944718
bonoirs,1,0.0009871668311944718
oils,1,0.0009871668311944718
gap,21,0.02073050345508391
smack,2,0.0019743336623889436
paved,3,0.0029615004935834156
guiltand,1,0.0009871668311944718
openair,1,0.0009871668311944718
anorexia,10,0.009871668311944718
shrieking,1,0.0009871668311944718
cunt,1,0.0009871668311944718
beverage,2,0.0019743336623889436
allornothing,3,0.0029615004935834156
opens,8,0.007897334649555774
justice,7,0.006910167818361303
activitieswhether,1,0.0009871668311944718
schurr,2,0.0019743336623889436
predetermined,3,0.0029615004935834156
heand,1,0.0009871668311944718
dampen,4,0.003948667324777887
curled,9,0.008884501480750246
aching,8,0.007897334649555774
writingin,1,0.0009871668311944718
heralded,1,0.0009871668311944718
crate,4,0.003948667324777887
easyyou,1,0.0009871668311944718
ushered,1,0.0009871668311944718
expressions,15,0.014807502467917079
banishing,1,0.0009871668311944718
heartwarmingly,1,0.0009871668311944718
variability,2,0.0019743336623889436
epiphany,4,0.003948667324777887
excitement,26,0.02566633761105627
away,483,0.4768015794669299
trending,2,0.0019743336623889436
bonding,20,0.019743336623889437
interpersonal,8,0.007897334649555774
multiday,1,0.0009871668311944718
overhaul,3,0.0029615004935834156
alice,1,0.0009871668311944718
loves,36,0.035538005923000986
generously,2,0.0019743336623889436
goodnight,3,0.0029615004935834156
claims,9,0.008884501480750246
foe,1,0.0009871668311944718
looks,67,0.06614017769002961
hindrances,1,0.0009871668311944718
movementinstead,1,0.0009871668311944718
reliant,2,0.0019743336623889436
minutes,468,0.46199407699901285
techheavy,1,0.0009871668311944718
studentfaculty,1,0.0009871668311944718
slow,124,0.12240868706811452
damper,3,0.0029615004935834156
spreadsheet,4,0.003948667324777887
thesis,3,0.0029615004935834156
spanish,2,0.0019743336623889436
secretary,2,0.0019743336623889436
cadere,1,0.0009871668311944718
synesthesia,15,0.014807502467917079
supportthey,1,0.0009871668311944718
diversity,2,0.0019743336623889436
hourssome,1,0.0009871668311944718
informing,1,0.0009871668311944718
infect,1,0.0009871668311944718
sensationalism,1,0.0009871668311944718
clothes,33,0.03257650542941757
rearranged,1,0.0009871668311944718
syrup,2,0.0019743336623889436
strand,2,0.0019743336623889436
looser,5,0.004935834155972359
monkey,18,0.017769002961500493
loggers,1,0.0009871668311944718
avoidance,16,0.01579466929911155
mind,1254,1.2379072063178678
bevy,2,0.0019743336623889436
cockiness,1,0.0009871668311944718
biomarker,2,0.0019743336623889436
introspective,3,0.0029615004935834156
site,10,0.009871668311944718
recommended,29,0.028627838104639685
maybemaybenot,1,0.0009871668311944718
gyatso,1,0.0009871668311944718
windiest,1,0.0009871668311944718
swifts,1,0.0009871668311944718
anxietyinduced,2,0.0019743336623889436
compromises,4,0.003948667324777887
ruled,3,0.0029615004935834156
promise,15,0.014807502467917079
usprecisely,1,0.0009871668311944718
cyclist,3,0.0029615004935834156
statistically,6,0.005923000987166831
sentiment,7,0.006910167818361303
birdsong,2,0.0019743336623889436
sixyearsold,1,0.0009871668311944718
workforce,10,0.009871668311944718
teenager,17,0.01678183613030602
jackpot,1,0.0009871668311944718
messto,1,0.0009871668311944718
chisel,1,0.0009871668311944718
globe,3,0.0029615004935834156
adjustment,3,0.0029615004935834156
twery,3,0.0029615004935834156
longerterm,6,0.005923000987166831
philadelphia,3,0.0029615004935834156
nursery,2,0.0019743336623889436
happinesshow,1,0.0009871668311944718
appease,2,0.0019743336623889436
scrolled,2,0.0019743336623889436
wave,29,0.028627838104639685
bodytense,1,0.0009871668311944718
procedureand,1,0.0009871668311944718
parasites,1,0.0009871668311944718
trotting,1,0.0009871668311944718
lovewere,1,0.0009871668311944718
nightly,12,0.011846001974333662
sweating,10,0.009871668311944718
coordinated,1,0.0009871668311944718
pinging,3,0.0029615004935834156
lotions,2,0.0019743336623889436
fray,2,0.0019743336623889436
pilled,1,0.0009871668311944718
insomniac,4,0.003948667324777887
bump,14,0.013820335636722606
noticeeveryone,1,0.0009871668311944718
animalistic,1,0.0009871668311944718
dealers,1,0.0009871668311944718
graphic,2,0.0019743336623889436
electrical,8,0.007897334649555774
difficulty,56,0.055281342546890426
kettle,5,0.004935834155972359
regurgitating,1,0.0009871668311944718
woodward,6,0.005923000987166831
overpack,1,0.0009871668311944718
pretzel,2,0.0019743336623889436
cadence,3,0.0029615004935834156
supply,8,0.007897334649555774
elated,5,0.004935834155972359
carpenter,2,0.0019743336623889436
badink,2,0.0019743336623889436
source,52,0.05133267522211254
workspaces,1,0.0009871668311944718
context,54,0.05330700888450148
continuous,9,0.008884501480750246
resolved,10,0.009871668311944718
pleasure,70,0.06910167818361303
guessing,7,0.006910167818361303
edna,1,0.0009871668311944718
imperfection,3,0.0029615004935834156
dissolve,6,0.005923000987166831
tour,10,0.009871668311944718
slowvember,1,0.0009871668311944718
wallyou,1,0.0009871668311944718
precautionsavoid,1,0.0009871668311944718
teenagers,16,0.01579466929911155
freeway,4,0.003948667324777887
techfree,4,0.003948667324777887
colderliterally,1,0.0009871668311944718
retreats,9,0.008884501480750246
bout,3,0.0029615004935834156
santas,1,0.0009871668311944718
nowwhen,1,0.0009871668311944718
projectors,1,0.0009871668311944718
austin,4,0.003948667324777887
roles,16,0.01579466929911155
proliferating,2,0.0019743336623889436
anecdote,2,0.0019743336623889436
recapitulation,1,0.0009871668311944718
joker,2,0.0019743336623889436
nancy,2,0.0019743336623889436
hokeymeyer,1,0.0009871668311944718
setbacks,16,0.01579466929911155
lighten,2,0.0019743336623889436
prophecy,1,0.0009871668311944718
carrots,7,0.006910167818361303
cipd,1,0.0009871668311944718
repairmode,1,0.0009871668311944718
setintervalfunction,1,0.0009871668311944718
names,23,0.022704837117472853
dickens,2,0.0019743336623889436
equated,2,0.0019743336623889436
attention–every,1,0.0009871668311944718
dedication,10,0.009871668311944718
syria,1,0.0009871668311944718
basing,1,0.0009871668311944718
moreadiv,1,0.0009871668311944718
relegated,1,0.0009871668311944718
seth,4,0.003948667324777887
thingseven,1,0.0009871668311944718
consumer,6,0.005923000987166831
selfflagellation,2,0.0019743336623889436
kidsthey,1,0.0009871668311944718
sweidan,4,0.003948667324777887
yourselfwhich,1,0.0009871668311944718
rehab,12,0.011846001974333662
unhelpfully,1,0.0009871668311944718
beilock,1,0.0009871668311944718
happinessconnecting,1,0.0009871668311944718
codependent,9,0.008884501480750246
chainsaw,5,0.004935834155972359
victoriesthink,1,0.0009871668311944718
assuring,2,0.0019743336623889436
actual,62,0.06120434353405726
pushpin,1,0.0009871668311944718
yeager,1,0.0009871668311944718
egocentricity,1,0.0009871668311944718
krause,1,0.0009871668311944718
weathered,1,0.0009871668311944718
caller,1,0.0009871668311944718
tracts,2,0.0019743336623889436
ripples,6,0.005923000987166831
carved,4,0.003948667324777887
practically,9,0.008884501480750246
contributed,4,0.003948667324777887
detriment,3,0.0029615004935834156
burgers,3,0.0029615004935834156
moments,196,0.1934846989141165
offandon,1,0.0009871668311944718
mechanical,6,0.005923000987166831
decisionmakingit,1,0.0009871668311944718
vic,1,0.0009871668311944718
honed,1,0.0009871668311944718
digitally,1,0.0009871668311944718
sherwin,1,0.0009871668311944718
onehow,1,0.0009871668311944718
requires,92,0.09081934846989141
yorker,1,0.0009871668311944718
micki,2,0.0019743336623889436
pictureperfect,1,0.0009871668311944718
lunatic,1,0.0009871668311944718
claim,18,0.017769002961500493
contributes,8,0.007897334649555774
predict­,1,0.0009871668311944718
chansky,1,0.0009871668311944718
vta,2,0.0019743336623889436
glimpses,2,0.0019743336623889436
formaybe,1,0.0009871668311944718
colleaguesmaintained,1,0.0009871668311944718
deceit,1,0.0009871668311944718
giannotti,4,0.003948667324777887
hospitable,1,0.0009871668311944718
gist,1,0.0009871668311944718
septal,1,0.0009871668311944718
tuan,6,0.005923000987166831
quota,1,0.0009871668311944718
sequential,1,0.0009871668311944718
phobia,35,0.034550839091806514
promises,14,0.013820335636722606
facade,2,0.0019743336623889436
network,42,0.04146100691016782
specialize,1,0.0009871668311944718
bigotry,1,0.0009871668311944718
fantasy,6,0.005923000987166831
nanosecond,1,0.0009871668311944718
enhanced,20,0.019743336623889437
cruz,1,0.0009871668311944718
vulnerabilities,2,0.0019743336623889436
lowpower,1,0.0009871668311944718
cyber,1,0.0009871668311944718
noticesand,1,0.0009871668311944718
hyperactivity,1,0.0009871668311944718
nonfunctional,1,0.0009871668311944718
populations,10,0.009871668311944718
nonbeing,1,0.0009871668311944718
extreme,48,0.04738400789733465
arent,151,0.14906219151036526
indeterminate,1,0.0009871668311944718
orefices,1,0.0009871668311944718
bingeable,1,0.0009871668311944718
spam,2,0.0019743336623889436
gilbert,5,0.004935834155972359
unexpectedly,8,0.007897334649555774
needitems,1,0.0009871668311944718
superpower,5,0.004935834155972359
profit,2,0.0019743336623889436
methe,1,0.0009871668311944718
mitigating,1,0.0009871668311944718
trustworthy,4,0.003948667324777887
admin,2,0.0019743336623889436
thathonestly,1,0.0009871668311944718
exacerbates,3,0.0029615004935834156
moderateintensity,2,0.0019743336623889436
brand,19,0.018756169792694965
mushrooms,5,0.004935834155972359
induces,1,0.0009871668311944718
uninteresting,1,0.0009871668311944718
traveled,10,0.009871668311944718
hyperfocus,2,0.0019743336623889436
tourist,4,0.003948667324777887
mesmerized,1,0.0009871668311944718
ceasing,1,0.0009871668311944718
lethargica,1,0.0009871668311944718
simulated,1,0.0009871668311944718
nonjudgementally,1,0.0009871668311944718
welltuned,1,0.0009871668311944718
unwrap,1,0.0009871668311944718
carrell,4,0.003948667324777887
obviously,31,0.03060217176702863
ridiculously,1,0.0009871668311944718
granite,1,0.0009871668311944718
makerlabs,1,0.0009871668311944718
captioned,1,0.0009871668311944718
finishing,10,0.009871668311944718
jobs,35,0.034550839091806514
roadtesting,1,0.0009871668311944718
waiting,115,0.11352418558736427
dataidgoogleplay,1,0.0009871668311944718
stagnation,1,0.0009871668311944718
cancels,1,0.0009871668311944718
selfmedicate,1,0.0009871668311944718
montage,1,0.0009871668311944718
redness,1,0.0009871668311944718
inconsequential,2,0.0019743336623889436
description,7,0.006910167818361303
cinema,2,0.0019743336623889436
faithful,3,0.0029615004935834156
founderceo,1,0.0009871668311944718
performing,29,0.028627838104639685
bodyis,2,0.0019743336623889436
stunning,4,0.003948667324777887
converge,1,0.0009871668311944718
balloons,1,0.0009871668311944718
clenching,3,0.0029615004935834156
peter,4,0.003948667324777887
interstate,1,0.0009871668311944718
youbedroom,1,0.0009871668311944718
rubbed,3,0.0029615004935834156
therapyin,1,0.0009871668311944718
neglect,14,0.013820335636722606
coded,2,0.0019743336623889436
battering,1,0.0009871668311944718
takeaways,2,0.0019743336623889436
oversees,1,0.0009871668311944718
fastermoving,1,0.0009871668311944718
remente,1,0.0009871668311944718
coma,5,0.004935834155972359
frown,2,0.0019743336623889436
peachesthe,1,0.0009871668311944718
remaining,23,0.022704837117472853
spotted,1,0.0009871668311944718
taps,1,0.0009871668311944718
refrigerator,7,0.006910167818361303
hind,1,0.0009871668311944718
neurosis,1,0.0009871668311944718
skeptical,11,0.01085883514313919
swimming,10,0.009871668311944718
household,23,0.022704837117472853
metrics,10,0.009871668311944718
lmt,1,0.0009871668311944718
apartment,51,0.050345508390918066
segmenting,1,0.0009871668311944718
archive,2,0.0019743336623889436
serengeti,1,0.0009871668311944718
sxsw,11,0.01085883514313919
decisionsinsignificant,1,0.0009871668311944718
olympics,19,0.018756169792694965
practiced,57,0.0562685093780849
matter,233,0.23000987166831194
postoperative,2,0.0019743336623889436
constrained,5,0.004935834155972359
hangover,2,0.0019743336623889436
lifeembracing,1,0.0009871668311944718
pitofstomach,1,0.0009871668311944718
licensed,44,0.04343534057255676
shakes,2,0.0019743336623889436
dream,79,0.07798617966436328
ownership,10,0.009871668311944718
responseand,1,0.0009871668311944718
facet,2,0.0019743336623889436
overlycompetitive,1,0.0009871668311944718
accustomed,8,0.007897334649555774
heiddi,1,0.0009871668311944718
astronauts,2,0.0019743336623889436
embodied,5,0.004935834155972359
ideas,128,0.1263573543928924
hashtags,1,0.0009871668311944718
cnbc,1,0.0009871668311944718
confederation,1,0.0009871668311944718
decipher,2,0.0019743336623889436
semicrazed,1,0.0009871668311944718
crap,5,0.004935834155972359
likeeven,1,0.0009871668311944718
quarterback,1,0.0009871668311944718
heap,2,0.0019743336623889436
deck,1,0.0009871668311944718
resonating,2,0.0019743336623889436
drip,1,0.0009871668311944718
chief,13,0.012833168805528134
agave,1,0.0009871668311944718
unhelpful,23,0.022704837117472853
defects,4,0.003948667324777887
decay,1,0.0009871668311944718
excusemaking,3,0.0029615004935834156
wafting,2,0.0019743336623889436
sri,1,0.0009871668311944718
crumby,1,0.0009871668311944718
outdoor,19,0.018756169792694965
misconception,7,0.006910167818361303
culturally,2,0.0019743336623889436
elective,1,0.0009871668311944718
wason,2,0.0019743336623889436
leaves,39,0.0384995064165844
divvied,1,0.0009871668311944718
subjects,40,0.039486673247778874
pooling,1,0.0009871668311944718
angerinducing,1,0.0009871668311944718
garfield,3,0.0029615004935834156
ratepredict,1,0.0009871668311944718
communicationbeing,1,0.0009871668311944718
blame,42,0.04146100691016782
clips,4,0.003948667324777887
knives,3,0.0029615004935834156
fusions,1,0.0009871668311944718
relegate,1,0.0009871668311944718
negativelytheyre,1,0.0009871668311944718
acclaimed,2,0.0019743336623889436
tomato,8,0.007897334649555774
focusedattention,1,0.0009871668311944718
protest,5,0.004935834155972359
loom,2,0.0019743336623889436
october,9,0.008884501480750246
crimes,2,0.0019743336623889436
cream,31,0.03060217176702863
misreading,1,0.0009871668311944718
male,19,0.018756169792694965
bingo,1,0.0009871668311944718
lawn,6,0.005923000987166831
documents,7,0.006910167818361303
parenting,48,0.04738400789733465
visafriendly,1,0.0009871668311944718
scarf,1,0.0009871668311944718
reels,3,0.0029615004935834156
invests,1,0.0009871668311944718
overtaken,3,0.0029615004935834156
neurosurgeon,1,0.0009871668311944718
srchttpswwwheadspacecomblogwpcontentthemesheadspacevdistjsmainjsverscript,1,0.0009871668311944718
fuels,5,0.004935834155972359
husbandtobe,1,0.0009871668311944718
banding,2,0.0019743336623889436
classrelatedarticlestitlerelated,1,0.0009871668311944718
pretrip,1,0.0009871668311944718
taskthe,1,0.0009871668311944718
damp,4,0.003948667324777887
dips,3,0.0029615004935834156
disrupting,5,0.004935834155972359
harp,1,0.0009871668311944718
happenthey,1,0.0009871668311944718
emailchecking,2,0.0019743336623889436
pride,22,0.02171767028627838
mystics,2,0.0019743336623889436
nyad,2,0.0019743336623889436
conceptualized,1,0.0009871668311944718
coached,4,0.003948667324777887
southampton,2,0.0019743336623889436
pullout,1,0.0009871668311944718
grieve,20,0.019743336623889437
worksheet,1,0.0009871668311944718
stereospeakers,1,0.0009871668311944718
mindexactly,1,0.0009871668311944718
hitched,1,0.0009871668311944718
criticisms,2,0.0019743336623889436
hook,7,0.006910167818361303
couchsurfing,1,0.0009871668311944718
nod,5,0.004935834155972359
yoself,1,0.0009871668311944718
mindblowing,2,0.0019743336623889436
otherwiseneed,1,0.0009871668311944718
electroencephalography,1,0.0009871668311944718
seized,1,0.0009871668311944718
essay,4,0.003948667324777887
klabunde,1,0.0009871668311944718
submitted,1,0.0009871668311944718
mealtimes,2,0.0019743336623889436
endures,1,0.0009871668311944718
renowned,3,0.0029615004935834156
mentioning,10,0.009871668311944718
mammals,6,0.005923000987166831
sweat,30,0.029615004935834157
trucks,1,0.0009871668311944718
studycould,1,0.0009871668311944718
tattooed,1,0.0009871668311944718
drastic,5,0.004935834155972359
matchs,1,0.0009871668311944718
presentand,1,0.0009871668311944718
camping,5,0.004935834155972359
scotland,2,0.0019743336623889436
court,8,0.007897334649555774
movin,2,0.0019743336623889436
copies,1,0.0009871668311944718
implies,13,0.012833168805528134
hendriksen,3,0.0029615004935834156
partnerto,1,0.0009871668311944718
agorelishing,1,0.0009871668311944718
uneaseespecially,1,0.0009871668311944718
pizzabros,1,0.0009871668311944718
pledging,1,0.0009871668311944718
millions,18,0.017769002961500493
dictate,7,0.006910167818361303
reinforced,2,0.0019743336623889436
just,1848,1.824284304047384
acknowledging,41,0.040473840078973346
optional,2,0.0019743336623889436
inhalationand,1,0.0009871668311944718
stay,215,0.21224086870681144
manipulative,3,0.0029615004935834156
able,443,0.43731490621915103
upick,1,0.0009871668311944718
attaining,3,0.0029615004935834156
matured,1,0.0009871668311944718
imes,2,0.0019743336623889436
firms,1,0.0009871668311944718
dessert,4,0.003948667324777887
numbed,3,0.0029615004935834156
fibres,1,0.0009871668311944718
lappel,1,0.0009871668311944718
proves,5,0.004935834155972359
complexity,13,0.012833168805528134
wayor,2,0.0019743336623889436
revive,1,0.0009871668311944718
unsuitable,1,0.0009871668311944718
appbased,3,0.0029615004935834156
gmail,1,0.0009871668311944718
illequipped,2,0.0019743336623889436
shore,10,0.009871668311944718
bouncing,3,0.0029615004935834156
predominant,3,0.0029615004935834156
administering,3,0.0029615004935834156
phenomenal,2,0.0019743336623889436
selfless,5,0.004935834155972359
unfounded,1,0.0009871668311944718
hell,41,0.040473840078973346
cameron,3,0.0029615004935834156
steadiness,1,0.0009871668311944718
selfpurported,1,0.0009871668311944718
macchiato,2,0.0019743336623889436
mindbodyhealth,1,0.0009871668311944718
paints,3,0.0029615004935834156
risked,1,0.0009871668311944718
apt,6,0.005923000987166831
scrambling,5,0.004935834155972359
narcissismthe,1,0.0009871668311944718
inescapable,2,0.0019743336623889436
ramble,1,0.0009871668311944718
uks,2,0.0019743336623889436
disguising,1,0.0009871668311944718
